customer_id,full_name,email,gender,date_of_birth,city,region,signup_date,acquisition_channel,preferred_device,email_subscribed,loyalty_tier,annual_income_ghs,household_size
CUST008804,Adwoa Ofori  ,adwoa.ofori371@outlook.com,Male,1989-07-24,Cape Coast,Central,2025-03-14,Paid Social,Web Desktop,False,Silver,,5
CUST019959,selorm agyeman,selorm.agyeman389@gmail.com,Female,1980-02-24,Kumasi,Ashanti,2024-09-06,Email Campaign,Web Mobile,True,Bronze,7769.14,2
CUST002753,Adjoa Baidoo,adjoa.baidoo292@gmail.com,Female,1989-01-01, Accra ,Greater Accra,2026-06-25,Direct,Web Mobile,False,Bronze,14893.59,6
CUST006435,Elizabeth Mensah,elizabeth.mensah232@outlook.com,male,28/11/1992,,Ashanti,2025-08-11,Influencer,Android,,Silver,"GHS 5,166.24",4
CUST012893,Dzifa Abubakar,dzifa.abubakar125@gmail.com,Male,06/11/2000,Tamale,Northern,2024-03-27,,Web Desktop,True,Bronze,40494.45,2
CUST008199,Joseph Boateng,joseph.boateng847@gmail.com,Female,2003-01-09,Bolgatanga,,2026-04-17,Organic Search,Web Mobile,False,Bronze,30583.86,7
CUST006403,Emmanuel Sulemana,emmanuel.sulemana796@gmail.com,Female ,1987-07-25,Ho,Volta,26/03/2026,Paid Social,Android,True,Bronze,19672.58,4
CUST000745,Kojo Danso,kojo.danso675@outlook.com,Male,1997-10-20,Techiman,Bono East,2026-02-15,Influencer,Web Desktop,False,Gold,20331.92,4
CUST011579,Ngozi Baidoo,ngozi.baidoo208@gmail.com,Female,,Takoradi,Western,2024-06-10,Paid Social,Android,TRUE,Bronze,30215.6,2
CUST016126,Selorm Lartey,selorm.lartey322@gmail.com,Female,2010-06-16,Accra,Greater Accra,2024-09-16,Organic Search,Android,False,,23270.03,7
CUST016376,Akosua Tetteh,akosua.tetteh580@gmail.com,Female,1996-04-03,Tamale,Northern,2023-01-06,Organic Search,Android,True,Bronze,"GHS 5,190.96",6
CUST007202,Akosua Boateng,akosua.boateng747@gmail.com,Female,2000-01-01,Madina,Greater Accra,2024-06-10,Influencer,Android,False,Bronze,,4
CUST010837,Fatima Osei,fatima.osei505@gmail.com,,,,Greater Accra,2025-09-09,Paid Social,Android,True,Bronze,18323.92,5
CUST017128,Zainab Tetteh,zainab.tetteh242@gmail.com,Male,1989-07-30,KUMASI,Ashanti,2024-05-05,Email Campaign,Android,FALSE,Gold,9088.08,4
CUST018751,Adwoa Abubakar,adwoa.abubakar345@gmail.com,F,2007-04-22,Tamale,Northern,2024-10-03,Direct,Android,True,Silver,10908.53,4
CUST019837,Abena Boateng,abena.boateng81@gmail.com,Other,"March 04, 1998",Takoradi,Western,2025-06-03,Direct,,,Bronze,"GHS 43,489.61",6
CUST018980,Kwabena Danso,kwabena.danso353@gmail.com,Male,2006-11-13,Accra,Greater Accra,2026-01-10,,Android,True,,7232.24,5
CUST006686,Kelvin Tetteh,kelvin.tetteh717@yahoo.com,Female ,1995-03-03,Takoradi,Western,27/02/2025,Referral,iOS,yes,Bronze,18802.09,3
CUST009654,Selorm Abubakar,selorm.abubakar367@hotmail.com,Female,2008-05-08,Sunyani,Bono,2022-08-18,Organic Search,Web Desktop,True,Bronze,11733.29,6
CUST019927,Sena Sulemana,sena.sulemana28@gmail.com,Male,1988-09-04,Takoradi,Western,2026-03-01,Organic Search,Web Mobile,TRUE,,,4
CUST009832,Fiifi Lartey,fiifi.lartey28@gmail.com,Female,1993-11-10,Accra,Greater Accra,02/04/2026,Referral,Android,Y,Bronze,15404.99,5
CUST001273,Abena Nyarko,abena.nyarko992@yahoo.com,Male,,Bolgatanga,Upper East,2022-09-25,Referral,Web Mobile,True,Silver,9569.06,3
CUST001457,Kwame Appiah,kwame.appiah457@gmail.com,FEMALE,23/06/1990,KUMASI,Ashanti,2023-03-31,,Android,True,Bronze,11516.38,3
CUST002519,Yaw Asante,yaw.asante365@yahoo.com,Female,1996-01-04,Koforidua,Eastern,2026-05-20,Organic Search,Android,True,Bronze,21888.56,1
CUST005788,Gifty Baidoo  ,gifty.baidoo160@gmail.com,Female,1995-04-24,Kumasi,Ashanti,28/03/2026,Organic Search,Android,True,Bronze,14708.86,99
CUST006249,Gifty Sulemana,gifty.sulemana912@gmail.com,Male,1998-08-24,Ho,Volta,2025-07-03,Influencer,Web Desktop,True,Bronze,9609.06,2
CUST003634,Grace Boateng,grace.boateng299@yahoo.com, Male,2005-06-04,Madina,Greater Accra,"July 02, 2025",Influencer,Web Mobile,True,Platinum,"GHS 11,226.27",6
CUST004784,Selorm Annan,selorm.annan402@gmail.com,Female,1971-10-31,Koforidua,Eastern,2026-02-24,Direct,Web Desktop,0,,10001.42,8
CUST003335,Afia Quartey,afia.quartey773@outlook.com,Male,1983-04-10,Kumasi,Ashanti,,Direct,Android,True,Bronze,12798.4,2
CUST005382,Emmanuel Danso,emmanuel.danso960@gmail.com,Male,2002-10-29,Accra,Greater Accra,2026-03-07,Organic Search,Web Mobile,,Bronze,17427.86,4
CUST005993,Gifty Appiah,gifty.appiah335@gmail.com, Male,1997-05-09,Madina,Greater Accra,2026-02-04,Referral,Android,,Silver,10868.44,4
CUST008958,dzifa nkrumah,dzifa.nkrumah17@gmail.com,Male,,Accra,Greater Accra,"August 20, 2023",Paid Social,Android,True,Gold,45027.54,2
CUST005484,Ngozi Amoah,NGOZI.AMOAH92@GMAIL.COM,Male,2000-04-18,Tamale,Northern,2025-07-24,Organic Search,Android,True,Bronze,11421.71,4
CUST015816,Yayra Ofori,yayra.ofori736@outlook.com,Female ,1984-12-17,Accra,Greater Accra,2024-07-31,Organic Search,Web Desktop,1,Silver,8031.65,3
CUST004573,Kofi Danso,kofi.danso132@gmail.com,Male,1998-02-04,Madina,Greater Accra,2023-10-06,Referral,Android,N,Bronze,13260.67,1
CUST007529,Afia Frimpong,afia.frimpong952@outlook.com,Male,1983-08-31,Kumasi,Ashanti,2024-12-18,,Web Mobile,,Bronze,18109.76,3
CUST009594,Akosua Baidoo,akosua.baidoo678@gmail.com,,1984-01-11,Accra,Greater Accra,2026-05-11,Direct,iOS,True,Bronze,22847.38,3
CUST002394,Emmanuel Lartey,emmanuel.lartey285@gmail.com,Female,1998-10-12,Koforidua,Eastern,2025-07-12,Organic Search,Android,True,Gold,31292.21,3
CUST018600,Adjoa Abubakar,adjoa.abubakar995@gmail.com,female,2009-07-11,Takoradi,Western,2024-10-09,Referral,iOS,True,Gold,10046.73,4
CUST013249,Daniel Yeboah,daniel.yeboah532@gmail.com,Male,1992-05-20,accra,Greater Accra,2025-03-27,Influencer,Web Mobile,False,Bronze,10061.15,1
CUST002302,Emmanuel Tetteh,emmanuel.tetteh917@gmail.com,Female,1974-09-15,Madina,Greater Accra,2024-11-30,Direct,,False,Bronze,30722.64,5
CUST001028,Chidi Annan,chidi.annan862@hotmail.com,MALE,1977-02-18,Techiman,Bono East,20/01/2024,Direct,Web Mobile,0,Silver,"GHS 8,471.78",4
CUST002798,Yayra Dogbe,yayra.dogbe265@gmail.com,Female,1983-08-11,Accra,Greater Accra,2025-11-12,Organic Search,Web Mobile,False,,7853.97,4
CUST015806,Kelvin Ahiable,kelvin.ahiable663@outlook.com,Male,1990-03-20,Takoradi,Western,2025-12-28,Email Campaign,Web Desktop,N,Gold,10547.0,3
CUST015961,Isaac Mensah,isaac.mensah768@yahoo.com,Male,2006-01-21,Accra,Greater Accra,2022-08-01,Influencer,Android,True,Silver,9490.55,3
CUST003935,Abdul Sulemana,abdul.sulemana572@gmail.com,Male,1982-11-21,Ho,Volta,2024-08-12,Direct,Android,False,Gold,9648.39,1
CUST004848,Arinze Owusu,arinze.owusu991@yahoo.com,F,1980-10-10,Accra,Greater Accra,2025-07-21,Email Campaign,Android,False,Bronze,7824.33,99
CUST002389,Adjoa Agyeman,adjoa.agyeman269@gmail.com,Male,2009-10-08,Kumasi,Ashanti,2024-07-12,Organic Search,Web Desktop,no,Gold,9501.95,1
CUST009580,Michael Appiah,michael.appiah608@yahoo.com,MALE,,?,Greater Accra,"December 06, 2024",unknown,Android,False,,14667.63,5
CUST009963,adjoa annan,adjoa.annan943@gmail.com,Male,05/09/1997,Kumasi,Ashanti,2022-10-09,Organic Search,Android,False,Gold,19842.8,3
CUST018850,Zainab Yeboah,zainab.yeboah111@gmail.com,Female,2010-03-28, Accra ,Greater Accra,07/01/2026,Paid Social,,0,Bronze,19330.53,2
CUST015721,Emmanuel Adjei,EMMANUEL.ADJEI855@YAHOO.COM,Male,2000-01-16,Tema,Greater Accra,2025-08-19,Paid Social,Android,True,Gold,16351.7,4
CUST010812,Nana Asante,nana.asante741@gmail.com,Male,1995-09-15,Takoradi,Western,12/07/2025,Referral,Web Desktop,no,Bronze,47331.52,1
CUST002894,Afia Yeboah,afia.yeboah620@yahoo.com,Male,1987-08-27,Koforidua,Eastern,2025-11-09,Paid Social,iOS,True,Bronze,"GHS 14,509.58",4
CUST011794,Abdul Mensah,abdul.mensah672@gmail.com,Female ,,Kumasi,Ashanti,2026-05-04,Direct,Web Mobile,FALSE,Silver,"GHS 27,719.76",3
CUST015173,  Yayra Lartey,yayra.lartey228@yahoo.com,Male,,kumasi,Ashanti,22/05/2026,Direct,iOS,0,Bronze,23410.77,3
CUST900280, Comfort Boateng ,COMFORT.BOATENG850@GMAIL.COM,Female ,1992-01-09,Kumasi,Ashanti,2023-06-18,Referral,iOS,True,Silver,"GHS 12,538.41",2
CUST012592,Mary Abubakar,mary.abubakar976@gmail.com,female,1999-06-07,Cape Coast,Central,2023-03-04,Email Campaign,Web Desktop,True,Bronze,9288.04,5
CUST006109,Yayra Asante  ,yayra.asante818@yahoo.com,Male,1979-10-21,,Greater Accra,2026-05-21,Organic Search,Android,False,Bronze,26394.36,3
CUST000409,Ibrahim Lartey,ibrahim.lartey894@gmail.com,Female,1983-10-30,N/A,Western,2025-04-05,Direct,Web Mobile,False,Gold,12087.45,3
CUST019291,Kwabena Owusu,kwabena.owusu517@hotmail.com,Male,1985-07-04,Cape Coast,Central,"December 08, 2025",Paid Social,Android,True,Bronze,15555.28,5
CUST019339,Kwaku Annan,kwaku.annan350@outlook.com,Male,2002-04-06,Bolgatanga,Upper East,2024-03-11,Paid Social,iOS,True,Bronze,26674.74,2
CUST004129,Chidi Amoah,chidi.amoah792@gmail.com,Male,2010-03-10, Kumasi ,Ashanti,2025-09-01,Organic Search,Android,True,Silver,13392.23,7
CUST001536,Arinze Sulemana,arinze.sulemana359@gmail.com,Female,1988-12-10,Cape Coast,Central,2026-01-14,Direct,Android,yes,Bronze,35357.35,4
CUST002609,Kwaku Appiah,kwaku.appiah90@gmail.com,Female ,1984-08-08,Tema,Greater Accra,2024-01-05,Organic Search,Android,no,Bronze,28481.68,5
CUST015211,  Arinze Abubakar,arinze.abubakar834@outlook.com,,"August 18, 1994",Madina,Greater Accra,2023-09-29,,Web Mobile,False,Bronze,13899.12,4
CUST011171,Fatima Asante,fatima.asante869@gmail.com,Female,"August 30, 1991",Ho,Volta,2025-09-10,Organic Search,Android,FALSE,Bronze,,3
CUST001291,Priscilla Alhassan,priscilla.alhassan752@gmail.com,Female,2008-02-21,kumasi,Ashanti,2023-08-22,Direct,Android,TRUE,Bronze,"GHS 16,429.43",7
CUST019202,Gifty Ofori,gifty.ofori241@yahoo.com,Male,1988-07-21,Ho,Volta,2024-03-21,Organic Search,iOS,False,Silver,11858.01,4
CUST014078,Nana Yeboah,nana.yeboah482@gmail.com,Female,1988-10-10,MADINA,Greater Accra,2025-01-26,Marketplace,Android,no,Silver,18440.87,1
CUST011795,Kofi Alhassan,kofi.alhassan385@gmail.com,Female,1999-07-13,Accra,Greater Accra,2027-01-15,Direct,Web Desktop,True,Bronze,18559.22,2
CUST012846,Selorm Alhassan,selorm.alhassan701@gmail.com,Other,1985-12-24,Koforidua,Eastern,2025-12-14,,Android,no,Silver,19506.14,2
CUST001394,Isaac Tetteh,isaac.tetteh810@gmail.com,,2002-05-18,Cape Coast,Central,2025-08-16,Paid Social,Android,False,Bronze,"GHS 14,352.63",3
CUST004875,Gifty Danso,gifty.danso62@gmail.com,other,10/03/1991,sunyani,Bono,2025-09-22,Email Campaign,Android,,Bronze,17291.94,4
CUST017770,Abena Ahiable,abena.ahiable9@gmail.com,,1987-07-03,Kumasi,Ashanti,2025-05-20,Referral,Web Desktop,0,Bronze,"GHS 15,313.37",6
CUST013543,Ngozi Lartey,ngozi.lartey887@gmail.com,female,02/07/1979,Kumasi,Ashanti,2025-10-20,Organic Search,iOS,1,Bronze,,3
CUST014894,Kwabena Alhassan,kwabena.alhassan547@gmail.com,,1998-04-03,Techiman,Bono East,2024-10-01,Marketplace,,True,Silver,4163.04,4
CUST002113,Comfort Asante,comfort.asante2@gmail.com,Male,31/01/1982,Kumasi,Ashanti,15/12/2025,Organic Search,Android,Y,Bronze,35717.74,3
CUST001078,Daniel Darko,daniel.darko777@gmail.com,Female,,Tamale,Northern,2023-10-12,Organic Search,Android,True,Bronze,8860.72,8
CUST004154,Kofi Adjei,,Female,1999-04-18,Koforidua,Eastern,07/05/2026,,Android,Y,Bronze,22199.73,3
CUST004297,Kwaku Baidoo,kwaku.baidoo298@yahoo.com,Female,06/02/1994,Accra,,2024-08-22,Referral,iOS,True,Bronze,16137.86,2
CUST005251,Akosua Baidoo,akosua.baidoo645@gmail.com,Female,1997-01-17,Accra,Greater Accra,2025-08-12,Email Campaign,Android,Y,Silver,,5
CUST001714,Kofi Alhassan,kofi.alhassan229@gmail.com,Female,1998-09-14,Techiman,Bono East,2024-04-10,Marketplace,Android,True,Bronze,23687.15,6
CUST015778,Dzifa Darko,dzifa.darko373@gmail.com,,1996-03-12,Tema,Greater Accra,2024-12-08,Referral,Web Mobile,True,Bronze,12067.52,3
CUST000386,Kofi Nyarko,kofi.nyarko46@gmail.com,Male,17/04/1991,Accra,Greater Accra,2025-10-17,Direct,Android,yes,,9300.77,
CUST010330,Kwabena Adjei,kwabena.adjei419@gmail.com,Female,1992-09-08,Accra,Greater Accra,2025-07-16,Influencer,Android,True,Bronze,7229.06,4
CUST010900,Nana Owusu,nana.owusu856@yahoo.com,Male,1979-11-15,TAKORADI,,2025-06-04,Marketplace,Android,True,Silver,"GHS 9,388.27",3
CUST005184,Adwoa Asante,adwoa.asante222@gmail.com,Female,2002-12-19,,Greater Accra,"August 23, 2023",Organic Search,Android,False,Gold,18292.25,3
CUST009237,Nana Appiah,nana.appiah8@gmail.com,female,15/11/1995,Ho,Volta,2024-02-19,Influencer,Android,True,,,1
CUST006443,Gifty Annan,gifty.annan816@gmail.com,Male,1998-06-23,Koforidua,Eastern,2025-05-17,Paid Social,Android,True,Platinum,20676.01,4
CUST002362,Chidi Adjei,chidi.adjei518@gmail.com,Female,2002-11-21,Accra,Greater Accra,2026-03-06,,Web Mobile,True,Silver,19116.25,
CUST012478,Ngozi Lartey,ngozi.lartey889@yahoo.com,Female,1991-01-07,Kumasi,Ashanti,2026-06-15,Organic Search,Android,False,Bronze,13880.14,5
CUST002251,Emmanuel Lartey,emmanuel.lartey431@gmail.com,F,,Techiman,,2026-02-21,Direct,Android,True,Bronze,14991.84,2
CUST015519,Emmanuel Ofori,emmanuel.ofori779@gmail.com,Male,"August 13, 2000",Accra,Greater Accra,2026-01-28,,Web Mobile,False,,11437.68,6
CUST019605,Gifty Mensah  ,gifty.mensah703@gmail.com,Male,1990-11-04,Ho,Volta,2026-04-17,N/A,Android,False,Bronze,11751.2,2
CUST003948,Elizabeth Owusu,elizabeth.owusu824@gmail.com,Female,2010-06-11,Accra,Greater Accra,2023-08-29,Direct,Android,True,Bronze,10125.27,5
CUST017502,Michael Alhassan,michael.alhassan891@yahoo.com,,07/10/2004,Techiman,Bono East,2023-08-07,Organic Search,Web Mobile,False,Gold,17737.67,3
CUST018621,  Zainab Frimpong,zainab.frimpong208@gmail.com,FEMALE,1985-07-29,Cape Coast,Central,2024-04-20,Direct,Web Mobile,True,,13398.21,5
CUST008064,Grace Asante,grace.asante850@gmail.com,Female,1995-04-21,Kumassi,Ashanti,22/03/2026,Paid Social,Android,False,Gold,13829.12,4
CUST013373,COMFORT AGYEMAN,COMFORT.AGYEMAN829@GMAIL.COM,Female,2006-05-19,Kumasi,Ashanti,2025-12-21,Direct,Android,False,Gold,"GHS 8,503.97",6
CUST004619,Ama Yeboah,ama.yeboah659@yahoo.com,Male,1989-11-16,Techiman,Bono East,2025-08-16,Email Campaign,Android,True,Bronze,12283.77,
CUST011864,Priscilla Quartey,priscilla.quartey38@outlook.com,Female ,1989-07-28,Wa,Upper West,,Email Campaign,Web Desktop,True,,10917.04,4
CUST018549,  Samuel Adjei,samuel.adjei521@gmail.com,Female,1977-06-03,Accra,Greater Accra,2025-10-21,Referral,iOS,FALSE,Silver,8825.45,1
CUST002320,Ama Nkrumah,ama.nkrumah378@gmail.com,Female,,Accra,Greater Accra,2025-09-21,,,N,Bronze,21044.2,1
CUST005865,Kojo Mensah,kojo.mensah619@gmail.com,Male,08/05/1994,Accra,Greater Accra,,Organic Search,Android,True,Bronze,9889.78,4
CUST011525,Selorm Owusu  ,selorm.owusu587@gmail.com,Male,1967-05-30,Kumasi,Ashanti,18/08/2025,,Web Mobile,True,,16671.31,4
CUST001641,Fiifi Nkrumah,fiifi.nkrumah723@gmail.com,Female,1999-09-21,Koforidua,Eastern,2025-08-19,Paid Social,Android,False,Silver,-1,4
CUST019366,Kelvin Sulemana,kelvin.sulemana39@yahoo.com,Female,2007-10-19, Kumasi ,Ashanti,"September 01, 2022",Direct,Android,TRUE,Bronze,14450.19,5
CUST014862,Yayra Danso,yayra.danso63@gmail.com,Female,"May 25, 1987",Accra,Greater Accra,2026-05-04,Direct,Web Mobile,False,,18085.5,5
CUST005717,  Nana Dogbe,,Female,1985-12-11,Cape Coast,Central,2026-04-17,,Web Mobile,TRUE,Silver,13337.01,2
CUST002301,Sena Ofori,sena.ofori544@gmail.com,Male,"December 17, 1999",Kumasi,Ashanti,2025-12-28,Direct,Android,False,Silver,,2
CUST019357,Ngozi Nkrumah,ngozi.nkrumah982@gmail.com,Female,1992-08-08,Techiman,Bono East,2026-05-11,Organic Search,Web Desktop,True,Gold,23734.34,4
CUST013580,Kwabena Owusu,kwabena.owusu986@outlook.com, Male,1989-11-28,Accra,Greater Accra,2024-10-13,Referral,Android,False,Silver,13777.97,4
CUST006693,Fiifi Frimpong,fiifi.frimpong2@gmail.com,Female,1999-08-27,Madina,Greater Accra,07/06/2026,Paid Social,Android,True,Bronze,9084.58,4
CUST003354,Sena Boateng,sena.boateng789@gmail.com,Female,,Takoradi,Western,2024-08-08,Influencer,Android,True,Bronze,12016.47,5
CUST011245,Chidi Adjei,chidi.adjei821@gmail.com,Female,1991-01-14,Accra,Greater Accra,2025-04-21,,Android,True,Bronze,,4
CUST004476,  Joseph Adjei,joseph.adjei613@gmail.com,Male,1999-10-11, Kumasi ,Ashanti,2026-02-21,Email Campaign,,False,Bronze,"GHS 26,481.15",1
CUST002520,Fatima Amoah,fatima.amoah794@gmail.com,Female,1982-03-15,Kumasi,Ashanti,2022-10-09,Paid Social,Android,no,Bronze,48419.62,4
CUST007837,Afia Mensah,afia.mensah249@gmail.com,Female,1986-06-30,Bolgatanga,Upper East,2026-01-04,,Android,False,Bronze,7348.49,6
CUST002642,Zainab Osei,zainab.osei550@gmail.com,MALE,05/11/1993,,,2026-06-05,Referral,,0,Bronze,18290.19,1
CUST002947,Daniel Ofori,daniel.ofori441@gmail.com,F,1999-07-12,Techiman,Bono East,2022-10-06,Paid Social,Android,False,Bronze,5843.96,3
CUST000801,Daniel Boateng,daniel.boateng307@gmail.com,Male,1991-09-16,Kumasi,Ashanti,2024-05-24,Referral,Web Desktop,TRUE,,5292.85,1
CUST015426,Sena Asante,sena.asante42@gmail.com,Male,2000-12-31,Cape Coast,Central,2023-09-15,Influencer,Android,True,Bronze,15956.77,3
CUST015579,Yayra Sulemana,yayra.sulemana540@gmail.com,Male,1988-09-03,Takoradi,Western,2026-06-23,Paid Social,Android,True,Gold,34060.91,3
CUST010813,Daniel Osei,daniel.osei329@gmail.com,Female,1992-12-11,Koforidua,Eastern,22/03/2025,Referral,Web Mobile,True,Gold,-1,2
CUST010073,Kwaku Owusu,kwaku.owusu600@hotmail.com,Female,0000-00-00,Takoradi,Western,2023-05-12,,iOS,True,Silver,12371.4,1
CUST015938,grace sulemana,grace.sulemana75@hotmail.com,Female,1998-10-30,Accra,Greater Accra,2022-11-09,Paid Social,iOS,False,Gold,"GHS 22,380.61",1
CUST007677,Daniel Alhassan,daniel.alhassan438@outlook.com,,1992-04-10,Accra,Greater Accra,2025-11-08,Referral,Web Mobile,False,,"GHS 9,298.42",6
CUST012241,Selorm Boateng,selorm.boateng175@gmail.com,Other,1986-10-29,Takoradi,Western,,Paid Social,iOS,True,Bronze,9738.0,2
CUST007949,Kelvin Agyeman,kelvin.agyeman520@gmail.com,Female,2001-09-19,Takoradi,Western,2025-07-23,Email Campaign,Android,True,,"GHS 16,027.44",8
CUST005460,Arinze Owusu,arinze.owusu604@outlook.com,Male,"May 19, 1995",Accra,Greater Accra,03/11/2025,Direct,Android,False,Gold,14731.99,3
CUST002027,Joseph Agyeman,JOSEPH.AGYEMAN327@GMAIL.COM,Male,2009-07-20,Kumasi,Ashanti,,Influencer,Web Desktop,False,Silver,7974.25,4
CUST012076,Patience Osei,PATIENCE.OSEI833@GMAIL.COM,Female,2009-06-05,N/A,Upper West,"April 05, 2026",Direct,Android,yes,Bronze,12009.87,2
CUST002248,Ama Darko,ama.darko275@gmail.com,Female,1985-04-10,Accra,Greater Accra,2025-11-01,Paid Social,iOS,True,Bronze,,4
CUST018812,Kelvin Nyarko,kelvin.nyarko45@yahoo.com,Female,1993-02-15,Accra,Greater Accra,"May 12, 2025",Direct,iOS,False,Silver,"GHS 17,313.81",4
CUST003249,Ama Danso,ama.danso636@gmail.com,Female,2005-08-12,Accra,Greater Accra,2025-12-13,Organic Search,Web Desktop,yes,Platinum,18005.64,5
CUST900246, Daniel Adjei ,DANIEL.ADJEI980@YAHOO.COM,Female,1995-09-30,Madina,Greater Accra,2023-06-03,Direct,Web Desktop,False,Silver,11386.97,3
CUST019349,Kojo Yeboah,KOJO.YEBOAH934@GMAIL.COM,,1992-10-09,Sunyani,Bono,2026-02-08,Influencer,Web Desktop,False,Bronze,8935.07,2
CUST005934,Ibrahim Mensah,ibrahim.mensah325@gmail.com,Male,1997-11-06,Takoradi,,2023-05-07,Paid Social,iOS,True,Silver,13120.49,1
CUST013419,Emmanuel Appiah,emmanuel.appiah591@outlook.com,Female,1995-02-22,Bolgatanga,Upper East,2025-05-14,Organic Search,Web Desktop,True,Bronze,11613.53,4
CUST007179,Kwaku Nkrumah,kwaku.nkrumah679@gmail.com,Female,1988-11-09,Tema,Greater Accra,"January 02, 2025",,Web Mobile,True,Gold,,3
CUST018732,Daniel Frimpong,daniel.frimpong464@outlook.com,F,2010-04-29,Madina,Greater Accra,2023-07-21,Paid Social,Web Mobile,TRUE,,11448.45,3
CUST018983,Zainab Dogbe,ZAINAB.DOGBE678@GMAIL.COM,Male,2004-06-11,Kumasi,Ashanti,2025-04-16,Organic Search,Web Desktop,True,Bronze,"GHS 26,040.36",6
CUST014121,Samuel Appiah,samuel.appiah957@gmail.com,Female,1978-07-27,Takoradi,Western,2025-10-08,Direct,Android,False,Bronze,,6
CUST019611,Selorm Boateng,selorm.boateng308@gmail.com,Male,1989-04-20,Koforidua,Eastern,07/05/2025,Referral,Android,True,Gold,"GHS 8,710.31",5
CUST004102,fatima abubakar,fatima.abubakar317@yahoo.com,Female,1998-12-03,accra,Greater Accra,2023-12-31,Influencer,Android,False,Gold,25720.06,2
CUST011437,Emmanuel Frimpong,emmanuel.frimpong267@gmail.com,Other,"January 11, 1981",Tema,Greater Accra,2024-10-22,Organic Search,Android,yes,Bronze,15182.54,2
CUST014880,Grace Sulemana,grace.sulemana603@yahoo.com,F,10/06/1990,Wa,Upper West,2025-11-05,Email Campaign,Android,True,Bronze,"GHS 7,492.84",3
CUST002486,Patience Abubakar,patience.abubakar530@yahoo.com,Female,18/07/1995,Ho,Volta,2026-05-28,Organic Search,Android,True,Bronze,10864.42,4
CUST014478,Emmanuel Baidoo,emmanuel.baidoo969@gmail.com,Male,1979-09-17, Tema ,Greater Accra,,Marketplace,Android,True,Bronze,21269.64,4
CUST008795,  Mary Frimpong,mary.frimpong940@gmail.com,Male,,,Greater Accra,2026-06-03,Organic Search,Web Mobile,yes,Silver,36664.42,2
CUST000475,Selorm Boateng,selorm.boateng535@gmail.com,Male,2006-01-21,Accra,Greater Accra,2025-11-01,Organic Search,Android,True,Gold,53925.11,6
CUST000483,Yaw Danso,yaw.danso863@gmail.com,Female ,1995-08-03,Sunyani,Bono,2025-04-09,Direct,Android,,Gold,17511.76,8
CUST019430,Samuel Quartey,samuel.quartey5@gmail.com,Female,1987-11-18,Takoradi,Western,2024-01-26,Organic Search,Web Mobile,,Gold,,0
CUST002886,Arinze Owusu,arinze.owusu188@yahoo.com,Female,1993-08-07,Accra,Greater Accra,2024-05-30,Referral,Android,False,Bronze,17290.74,2
CUST000291,Ngozi Sulemana,ngozi.sulemana845@outlook.com,Male,1991-09-23,Takoradi,Western,2026-05-01,Paid Social,iOS,True,Bronze,"GHS 17,487.73",4
CUST010057,Afia Adjei,afia.adjei947@gmail.com,Female,1999-09-05,Accra,Greater Accra,2025-06-16,Paid Social,,True,Bronze,"GHS 18,502.19",4
CUST019957,Mary Tetteh,,Male,19/03/1992,Accra,Greater Accra,"June 17, 2026",Organic Search,iOS,True,Silver,-1,6
CUST019313,Ama Appiah,ama.appiah480@gmail.com,Female,1976-12-11, Ho ,Volta,,Marketplace,Android,False,,"GHS 6,564.08",2
CUST006809,Michael Alhassan,michael.alhassan694@gmail.com,Male,"November 19, 1991",Accra,Greater Accra,2027-01-15,Direct,Android,True,Bronze,42085.61,2
CUST018738,Yaw Baidoo,yaw.baidoo153@gmail.com,Female,1978-04-29,Accra,Greater Accra,2023-07-16,Influencer,Web Mobile,0,Silver,2882.74,2
CUST009862,Isaac Danso,isaac.danso697@yahoo.com,Female,2010-05-21,kumasi,Ashanti,2022-10-24,Marketplace,Web Mobile,no,Silver,"GHS 22,051.23",6
