customer_id,full_name,email,gender,date_of_birth,city,region,signup_date,acquisition_channel,preferred_device,email_subscribed,loyalty_tier,annual_income_ghs,household_size,age
CUST018309,Grace Dogbe,grace.dogbe173@gmail.com,Female,1999-02-13,Madina,Greater Accra,2026-06-25,Organic Search,Android,False,Bronze,4170.68,5.0,27.4
CUST013033,Kwame Frimpong,kwame.frimpong239@gmail.com,Female,1988-12-23,Accra,Greater Accra,2026-06-25,Direct,Android,False,Bronze,27366.4,4.0,37.5
CUST001453,Yayra Mensah,yayra.mensah677@gmail.com,Female,1998-11-09,Kumasi,Ashanti,2026-06-25,Marketplace,Android,False,Gold,11754.36,3.0,27.6
CUST001171,Joseph Owusu,joseph.owusu147@gmail.com,Female,1994-12-19,Accra,Greater Accra,2026-06-25,Email Campaign,Android,False,Silver,19966.92,4.0,31.5
CUST001506,Kojo Agyeman,kojo.agyeman966@outlook.com,Female,1986-09-09,Koforidua,Eastern,2026-06-25,Organic Search,Web Mobile,True,Silver,5394.93,5.0,39.8
CUST017217,Ama Ofori,ama.ofori133@gmail.com,Female,1987-03-01,Accra,Greater Accra,2026-06-25,Email Campaign,iOS,False,Silver,6619.53,4.0,39.3
CUST016282,Nana Abubakar,nana.abubakar57@gmail.com,Female,1995-06-10,Cape Coast,Central,2026-06-25,Referral,Android,True,Bronze,10863.79,5.0,31.1
CUST019184,Kojo Ofori,kojo.ofori813@hotmail.com,Female,2010-05-26,Techiman,Bono East,2026-06-25,Email Campaign,Android,True,Bronze,14969.44,2.0,16.1
CUST008540,Emmanuel Boateng,emmanuel.boateng404@gmail.com,Male,1986-03-30,Bolgatanga,Upper East,2026-06-25,Marketplace,Android,False,Bronze,12311.66,2.0,40.3
CUST009107,Esi Tetteh,esi.tetteh191@gmail.com,Female,1979-06-13,Takoradi,Western,2026-06-25,Influencer,Android,True,Silver,48805.95,6.0,47.0
CUST015933,Kelvin Quartey,kelvin.quartey444@gmail.com,Male,1995-10-11,Takoradi,Western,2022-08-13,Direct,Android,False,Bronze,124712.42,1.0,30.7
CUST008893,Dzifa Abubakar,dzifa.abubakar567@gmail.com,Male,1986-03-11,Tema,Greater Accra,2022-08-13,Paid Social,Android,True,Bronze,5118.36,2.0,40.3
CUST012041,Gifty Lartey,gifty.lartey742@gmail.com,Male,1987-12-19,Tema,Greater Accra,2022-08-13,Influencer,Android,False,Bronze,36111.13,5.0,38.5
CUST019384,Comfort Darko,comfort.darko366@yahoo.com,Male,2010-05-28,Cape Coast,Central,2022-08-13,Paid Social,Android,True,Silver,16377.77,5.0,16.1
CUST015866,Chidi Osei,chidi.osei26@gmail.com,Female,2006-02-05,Accra,Greater Accra,2022-08-12,Paid Social,Android,True,Platinum,17114.67,2.0,20.4
CUST010587,comfort osei,comfort.osei852@outlook.com,Female,2006-09-02,Accra,Greater Accra,2022-08-12,Organic Search,Android,True,Bronze,28571.79,1.0,19.8
CUST019130,Ngozi Alhassan,ngozi.alhassan991@gmail.com,Male,1988-10-24,Cape Coast,Central,2022-08-12,Paid Social,Web Mobile,True,Silver,37810.08,4.0,37.7
CUST007045,Kojo Lartey,kojo.lartey994@gmail.com,Female,2009-07-31,Tema,Greater Accra,2022-08-12,Paid Social,Web Desktop,True,Bronze,26176.6,1.0,16.9
CUST000936,Ama Adjei,ama.adjei986@outlook.com,Male,2007-11-22,Cape Coast,Central,2022-08-12,Marketplace,Android,False,Bronze,72618.45,3.0,18.6
CUST014222,Sena Boateng,sena.boateng292@gmail.com,Male,1994-10-04,Takoradi,Western,2026-06-25,Paid Social,Android,False,Bronze,17715.26,6.0,31.7
CUST009141,Isaac Danso,isaac.danso944@gmail.com,Female,2003-09-16,Tema,Greater Accra,2026-06-25,Paid Social,Android,False,Bronze,10796.55,5.0,22.8
CUST019500,Ama Tetteh,ama.tetteh698@gmail.com,Male,1988-12-03,Takoradi,Western,2026-06-25,Email Campaign,Web Desktop,True,Bronze,16033.81,3.0,37.6
CUST008475,Emmanuel Abubakar,emmanuel.abubakar3@outlook.com,Female,1992-04-02,Accra,Greater Accra,2026-06-25,Influencer,Android,True,Gold,6807.3,6.0,34.2
CUST017601,Akosua Annan,akosua.annan33@gmail.com,Male,1996-05-06,Bolgatanga,Upper East,2026-06-25,Organic Search,Web Mobile,False,Gold,3807.85,1.0,30.1
CUST002753,Adjoa Baidoo,adjoa.baidoo292@gmail.com,Female,1989-01-01,Accra,Greater Accra,2026-06-25,Direct,Web Mobile,False,Bronze,14893.59,6.0,37.5
CUST005247,Patience Danso,patience.danso128@gmail.com,Male,2000-12-11,Koforidua,Eastern,2026-06-24,Email Campaign,iOS,True,Silver,16096.62,4.0,25.5
CUST011646,Nana Ofori,nana.ofori971@gmail.com,Female,2005-07-16,Accra,Greater Accra,2022-08-15,Paid Social,Android,True,Gold,15305.61,3.0,21.0
CUST007824,NGOZI ANNAN,ngozi.annan991@gmail.com,Female,1989-01-25,Accra,Greater Accra,2022-08-15,Email Campaign,Web Desktop,True,Platinum,14068.32,4.0,37.4
CUST009059,Kelvin Mensah,kelvin.mensah377@outlook.com,Male,2009-10-19,Ho,Volta,2022-08-14,Paid Social,Android,True,Silver,5155.13,3.0,16.7
CUST001443,Kojo Annan,kojo.annan948@gmail.com,Other,1991-10-17,Kumasi,Ashanti,2022-08-13,Paid Social,Android,True,Silver,27674.17,4.0,34.7
CUST010138,michael dogbe,michael.dogbe506@outlook.com,Female,1986-02-24,Takoradi,Western,2026-06-24,Marketplace,Android,False,Bronze,16325.35,1.0,40.3
CUST000074,Nana Lartey,nana.lartey993@outlook.com,Male,2003-06-11,Ho,Volta,2026-06-24,Referral,Android,True,Bronze,16072.01,1.0,23.1
CUST005845,Ama Appiah,ama.appiah555@gmail.com,Female,1983-11-23,Kumasi,Ashanti,2026-06-24,Influencer,iOS,True,Bronze,16262.74,2.0,42.6
CUST013689,Joseph Abubakar,joseph.abubakar148@gmail.com,Female,2004-11-18,Bolgatanga,Upper East,2026-06-24,Paid Social,Android,False,Bronze,21943.59,9.0,21.6
CUST001737,adwoa adjei,adwoa.adjei695@yahoo.com,Male,2010-01-22,Kumasi,Ashanti,2026-06-24,Organic Search,Web Desktop,True,Bronze,21126.69,4.0,16.4
CUST015669,Samuel Alhassan,samuel.alhassan967@gmail.com,Other,1995-08-12,Accra,Greater Accra,2026-06-24,Email Campaign,Android,False,Gold,13272.15,4.0,30.9
CUST012654,Elizabeth Baidoo,elizabeth.baidoo561@hotmail.com,Male,1989-01-19,Accra,Greater Accra,2026-06-24,Paid Social,Android,False,Silver,7993.72,3.0,37.4
CUST018582,Patience Ahiable,patience.ahiable341@outlook.com,Female,2005-01-11,Accra,Greater Accra,2022-08-17,Paid Social,Android,True,Silver,19856.85,3.0,21.5
CUST000766,Nana Appiah,nana.appiah833@gmail.com,Female,1998-03-11,Tema,Greater Accra,2022-08-17,Direct,Web Desktop,True,Bronze,22660.77,2.0,28.3
CUST004929,Michael Asante,michael.asante515@gmail.com,Female,2006-10-03,Accra,Greater Accra,2022-08-16,Influencer,Android,True,Silver,9531.44,3.0,19.7
CUST000596,Zainab Appiah,zainab.appiah850@outlook.com,Female,1987-01-17,Accra,Greater Accra,2022-08-16,Paid Social,Android,True,Bronze,16921.37,2.0,39.4
CUST015668,Emmanuel Alhassan,emmanuel.alhassan123@gmail.com,Male,1977-12-26,Accra,Greater Accra,2022-08-16,Paid Social,Android,True,Bronze,27648.29,4.0,48.5
CUST015488,Yaw Nkrumah,yaw.nkrumah609@gmail.com,Male,1986-08-11,Koforidua,Eastern,2022-08-16,Referral,Web Mobile,True,Silver,19339.09,3.0,39.9
CUST002271,Zainab Dogbe,zainab.dogbe828@gmail.com,Male,1995-11-06,Obuasi,Ashanti,2022-08-16,Organic Search,Web Desktop,True,Bronze,19462.7,2.0,30.6
CUST006444,AFIA BAIDOO,afia.baidoo895@gmail.com,Male,1996-12-15,Accra,Greater Accra,2022-08-16,Organic Search,Android,True,Silver,10238.27,4.0,29.5
CUST006626,Selorm Dogbe,selorm.dogbe299@yahoo.com,Male,2009-06-30,Kumasi,Ashanti,2022-08-15,Organic Search,Android,False,Bronze,36016.79,2.0,17.0
CUST014523,Esi Agyeman,esi.agyeman594@gmail.com,Female,2010-05-03,Ho,Volta,2022-08-15,Organic Search,Android,True,Bronze,9716.54,5.0,16.2
CUST016963,Kwabena Darko,kwabena.darko143@gmail.com,Male,1996-06-13,Kumasi,Ashanti,2022-08-15,Marketplace,Web Mobile,True,Platinum,4882.94,4.0,30.0
CUST011878,Chidi Tetteh,chidi.tetteh335@gmail.com,Female,1993-02-02,Tema,Greater Accra,2026-06-24,Marketplace,Android,True,Bronze,6063.81,3.0,33.4
CUST009561,KOFI DARKO,kofi.darko288@outlook.com,Female,1988-03-26,Takoradi,Western,2026-06-24,Organic Search,Android,True,Silver,27456.64,3.0,38.3
CUST019769,Emmanuel Appiah,emmanuel.appiah839@hotmail.com,Male,2003-04-15,Takoradi,Western,2026-06-24,Influencer,Android,False,Bronze,8066.61,3.0,23.2
CUST009245,Fiifi Osei,fiifi.osei640@hotmail.com,Female,2010-05-26,Tema,Greater Accra,2026-06-24,Direct,Web Mobile,True,Bronze,9497.21,3.0,16.1
CUST002447,mary darko,mary.darko624@yahoo.com,Male,2004-05-17,Accra,Greater Accra,2026-06-24,Direct,Android,False,Silver,21376.26,2.0,22.1
CUST001375,Esi Danso,esi.danso663@yahoo.com,Female,1983-03-22,Madina,Greater Accra,2026-06-24,Organic Search,Android,True,Bronze,20651.84,1.0,43.3
CUST008011,Isaac Sulemana,isaac.sulemana680@outlook.com,Female,1981-05-22,Cape Coast,Central,2026-06-24,Paid Social,Android,False,Silver,16816.48,2.0,45.1
CUST015441,Zainab Agyeman,zainab.agyeman923@gmail.com,Female,2009-08-11,Takoradi,Western,2026-06-24,Influencer,Web Mobile,True,Bronze,40926.81,4.0,16.9
CUST001189,Kwame Nkrumah,kwame.nkrumah730@gmail.com,Male,1995-09-11,Accra,Greater Accra,2026-06-24,Paid Social,Web Desktop,False,Bronze,12882.45,4.0,30.8
CUST009122,Sena Darko,sena.darko450@gmail.com,Female,2009-10-25,Cape Coast,Central,2022-08-19,Referral,Android,True,Bronze,14682.96,4.0,16.7
CUST002142,Abdul Appiah,abdul.appiah615@gmail.com,Female,1991-07-01,Kumasi,Ashanti,2022-08-18,Organic Search,Web Mobile,True,Gold,8370.45,3.0,35.0
CUST019328,Chidi Adjei,chidi.adjei694@yahoo.com,Female,1988-05-24,Takoradi,Western,2022-08-18,Email Campaign,Android,True,Bronze,8358.09,2.0,38.1
CUST011441,Abdul Lartey,abdul.lartey393@gmail.com,Male,2002-01-15,Takoradi,Western,2022-08-18,Organic Search,Android,True,Bronze,32672.59,1.0,24.5
CUST012887,Ngozi Quartey,ngozi.quartey681@yahoo.com,Male,1995-03-23,Kumasi,Ashanti,2022-08-18,Organic Search,Android,True,Bronze,13525.78,3.0,31.3
CUST006902,Patience Mensah,patience.mensah685@outlook.com,Female,2001-01-11,Wa,Upper West,2022-08-18,Direct,Web Desktop,True,Gold,10794.68,3.0,25.5
CUST009654,Selorm Abubakar,selorm.abubakar367@hotmail.com,Female,2008-05-08,Sunyani,Bono,2022-08-18,Organic Search,Web Desktop,True,Bronze,11733.29,6.0,18.1
CUST013995,Zainab Nkrumah,zainab.nkrumah445@gmail.com,Female,1997-04-26,Madina,Greater Accra,2022-08-17,Referral,Android,True,Silver,26448.9,3.0,29.2
CUST015642,Ama Boateng,ama.boateng901@yahoo.com,Female,2005-05-11,Madina,Greater Accra,2026-06-24,Direct,Android,False,Silver,17085.09,2.0,21.1
CUST001619,Samuel Amoah,samuel.amoah657@gmail.com,Female,1996-05-18,Kumasi,Ashanti,2026-06-24,Paid Social,iOS,False,Bronze,11100.34,3.0,30.1
CUST013415,Daniel Nyarko,daniel.nyarko840@gmail.com,Male,1981-10-09,Kumasi,Ashanti,2026-06-24,Influencer,Android,True,Bronze,20221.02,2.0,44.7
CUST000001,Kojo Quartey,kojo.quartey11@gmail.com,Female,2001-08-22,Sunyani,Bono,2026-06-24,Paid Social,Web Mobile,True,Bronze,13750.26,6.0,24.9
CUST005345,Mary Adjei,mary.adjei658@gmail.com,Female,1984-05-13,Accra,Greater Accra,2026-06-23,Organic Search,Android,True,Bronze,21968.71,4.0,42.1
CUST015579,Yayra Sulemana,yayra.sulemana540@gmail.com,Male,1988-09-03,Takoradi,Western,2026-06-23,Paid Social,Android,True,Gold,34060.91,3.0,37.8
CUST011511,Nana Yeboah,nana.yeboah244@gmail.com,Male,2003-09-02,Cape Coast,Central,2026-06-23,Influencer,iOS,False,Bronze,22404.89,4.0,22.8
CUST005864,Fatima Mensah,fatima.mensah471@gmail.com,Male,2010-02-19,Takoradi,Western,2026-06-23,Influencer,Web Mobile,False,Bronze,8570.25,5.0,16.4
CUST013618,Samuel Sulemana,samuel.sulemana144@gmail.com,Male,2001-04-26,Accra,Greater Accra,2026-06-23,Email Campaign,Android,True,Gold,6489.93,1.0,25.2
CUST002709,Emmanuel Nyarko,emmanuel.nyarko859@yahoo.com,Female,1980-01-12,Accra,Greater Accra,2022-08-21,Referral,iOS,True,Bronze,22795.85,1.0,46.5
CUST013027,Adwoa Amoah,adwoa.amoah952@gmail.com,Female,1995-08-26,Takoradi,Western,2022-08-20,Paid Social,iOS,True,Bronze,25949.33,4.0,30.8
CUST011527,Adwoa Lartey,adwoa.lartey335@outlook.com,Female,1999-06-21,Accra,Greater Accra,2022-08-20,Email Campaign,Web Desktop,True,Bronze,17084.78,3.0,27.0
CUST005665,Fiifi Amoah,fiifi.amoah459@gmail.com,Male,1984-12-28,Accra,Greater Accra,2022-08-20,Marketplace,Android,False,Bronze,7878.03,2.0,41.5
CUST014904,Afia Frimpong,afia.frimpong593@gmail.com,Female,1997-01-27,Kumasi,Ashanti,2022-08-20,Email Campaign,Web Mobile,False,Bronze,10306.84,1.0,29.4
CUST009777,Kelvin Agyeman,kelvin.agyeman295@gmail.com,Male,1987-12-21,Accra,Greater Accra,2022-08-20,Influencer,Android,True,Bronze,33679.43,1.0,38.5
CUST010766,Akosua Owusu,akosua.owusu565@gmail.com,Female,2008-04-07,Ho,Volta,2022-08-19,Paid Social,Android,True,Bronze,28274.24,1.0,18.2
CUST010547,Michael Osei,michael.osei598@gmail.com,Female,1993-03-17,Ho,Volta,2022-08-19,Paid Social,Android,False,Bronze,11300.48,3.0,33.3
CUST003269,Kwabena Annan,kwabena.annan92@gmail.com,Male,2004-04-21,Accra,Greater Accra,2022-08-19,Referral,Android,False,Silver,39871.33,4.0,22.2
CUST019932,Patience Darko,patience.darko546@gmail.com,Female,1997-08-14,Bolgatanga,Upper East,2022-08-19,Paid Social,Web Mobile,True,Bronze,10427.13,4.0,28.9
CUST005971,MARY SULEMANA,mary.sulemana973@gmail.com,Female,2002-05-02,Accra,Greater Accra,2026-06-23,Paid Social,Android,True,Bronze,8210.09,4.0,24.2
CUST010726,Elizabeth Appiah,elizabeth.appiah689@gmail.com,Female,1997-01-02,Accra,Greater Accra,2026-06-23,Email Campaign,iOS,False,Platinum,14417.71,5.0,29.5
CUST004306,Gifty Baidoo,gifty.baidoo872@gmail.com,Male,1997-10-27,Accra,Greater Accra,2026-06-23,Marketplace,Android,True,Silver,24707.53,2.0,28.7
CUST016102,Zainab Boateng,zainab.boateng907@gmail.com,Female,2009-09-17,Techiman,Bono East,2026-06-23,Direct,Android,True,Bronze,20976.0,4.0,16.8
CUST014819,Patience Adjei,patience.adjei673@yahoo.com,Female,2001-09-03,Accra,Greater Accra,2026-06-23,Influencer,Android,False,Bronze,9100.77,2.0,24.8
CUST008686,Dzifa Dogbe,dzifa.dogbe226@gmail.com,Female,1992-06-18,Techiman,Bono East,2026-06-23,Referral,iOS,True,Gold,12977.74,2.0,34.0
CUST000526,Arinze Sulemana,arinze.sulemana469@hotmail.com,Female,2004-11-30,Takoradi,Western,2026-06-23,Direct,Web Desktop,True,Silver,6955.72,5.0,21.6
CUST016207,Afia Nkrumah,afia.nkrumah145@gmail.com,Female,1997-03-08,Tema,Greater Accra,2026-06-23,Direct,Android,True,Bronze,14394.78,3.0,29.3
CUST012874,Kelvin Lartey,kelvin.lartey677@gmail.com,Male,1998-12-18,Tema,Greater Accra,2026-06-23,Paid Social,Android,False,Bronze,11802.34,5.0,27.5
CUST013534,Arinze Amoah,arinze.amoah291@gmail.com,Male,1990-08-22,Koforidua,Eastern,2026-06-23,Email Campaign,iOS,False,Bronze,15936.57,1.0,35.9
CUST010983,Daniel Nkrumah,daniel.nkrumah175@gmail.com,Female,1981-06-07,Accra,Greater Accra,2022-08-22,Influencer,Android,True,Bronze,19004.26,4.0,45.1
CUST007029,Joseph Osei,joseph.osei956@gmail.com,Female,2000-06-28,Madina,Greater Accra,2022-08-22,Paid Social,Web Mobile,False,Silver,16506.43,5.0,26.0
CUST012603,Emmanuel Nkrumah,emmanuel.nkrumah167@gmail.com,Female,2009-08-13,Accra,Greater Accra,2022-08-21,Influencer,Android,True,Silver,9859.75,2.0,16.9
CUST004664,Dzifa Abubakar,dzifa.abubakar258@gmail.com,Male,2004-03-18,Accra,Greater Accra,2022-08-21,Organic Search,Android,True,Bronze,9837.55,6.0,22.3
CUST005799,Selorm Boateng,selorm.boateng834@yahoo.com,Female,1995-09-02,Bolgatanga,Upper East,2022-08-21,Paid Social,iOS,False,Platinum,19741.38,1.0,30.8
CUST006074,Arinze Danso,arinze.danso542@gmail.com,Male,1995-08-15,Tamale,Northern,2026-06-23,Referral,Android,False,Bronze,33127.18,5.0,30.9
CUST002987,Isaac Yeboah,isaac.yeboah903@gmail.com,Male,1989-03-28,Kumasi,Ashanti,2026-06-23,Influencer,iOS,True,Platinum,19351.32,5.0,37.3
CUST002795,Sena Frimpong,sena.frimpong192@gmail.com,Female,1989-04-05,Wa,Upper West,2026-06-23,Influencer,Web Mobile,True,Platinum,15816.18,4.0,37.2
CUST013424,Arinze Abubakar,arinze.abubakar158@gmail.com,Other,2005-01-31,Tamale,Northern,2026-06-23,Email Campaign,Android,False,Gold,51680.13,5.0,21.4
CUST011407,Kwaku Owusu,kwaku.owusu399@gmail.com,Female,1989-05-16,Ho,Volta,2026-06-22,Organic Search,Android,True,Bronze,8854.13,6.0,37.1
CUST005657,Adwoa Quartey,adwoa.quartey439@outlook.com,Male,2003-07-24,Tema,Greater Accra,2026-06-22,Organic Search,Web Desktop,False,Bronze,17012.07,4.0,22.9
CUST015462,Sena Amoah,sena.amoah107@gmail.com,Female,2009-09-04,Kumasi,Ashanti,2026-06-22,Organic Search,Android,True,Bronze,9663.02,4.0,16.8
CUST014325,Elizabeth Nkrumah,elizabeth.nkrumah401@gmail.com,Male,1989-07-12,Accra,Greater Accra,2026-06-22,Referral,Android,True,Bronze,10198.0,5.0,37.0
CUST003810,Patience Dogbe,patience.dogbe932@gmail.com,Male,2004-08-01,Ho,Volta,2026-06-22,Paid Social,Android,False,Silver,40033.18,3.0,21.9
CUST003581,Kwaku Abubakar,kwaku.abubakar684@gmail.com,Male,1994-08-11,Kumasi,Ashanti,2022-08-23,Email Campaign,Android,True,Silver,8653.2,3.0,31.9
CUST005463,Kwabena Baidoo,kwabena.baidoo726@gmail.com,Female,1992-11-11,Tamale,Northern,2022-08-23,Paid Social,Web Mobile,True,Bronze,14827.64,5.0,33.6
CUST015504,Comfort Tetteh,comfort.tetteh620@gmail.com,Female,1997-04-21,Bolgatanga,Upper East,2022-08-23,Influencer,Web Mobile,False,Silver,16021.43,5.0,29.2
CUST018709,Kofi Ofori,kofi.ofori405@gmail.com,Male,2009-08-04,Accra,Greater Accra,2022-08-23,Direct,Android,False,Bronze,8217.54,4.0,16.9
CUST017432,Arinze Ofori,arinze.ofori240@outlook.com,Female,1978-11-04,Ho,Volta,2022-08-23,Referral,Android,True,Silver,15823.08,1.0,47.7
CUST016303,Afia Agyeman,afia.agyeman696@gmail.com,Male,1993-10-07,Koforidua,Eastern,2022-08-23,Direct,Web Mobile,True,Bronze,8984.41,5.0,32.7
CUST003702,Grace Ahiable,grace.ahiable707@gmail.com,Other,1985-01-19,Koforidua,Eastern,2022-08-22,Direct,Android,False,Bronze,12963.97,5.0,41.4
CUST014470,Grace Annan,grace.annan157@gmail.com,Female,1965-05-16,Kumasi,Ashanti,2022-08-22,Email Campaign,Android,False,Bronze,20590.78,10.0,61.1
CUST005082,NANA SULEMANA,nana.sulemana437@gmail.com,Male,2005-03-21,Wa,Upper West,2026-06-22,Organic Search,iOS,False,Bronze,14392.01,4.0,21.3
CUST017464,Kwabena Baidoo,kwabena.baidoo730@gmail.com,Female,1997-05-25,Wa,Upper West,2026-06-22,Paid Social,Web Mobile,False,Silver,15359.22,1.0,29.1
CUST017918,Selorm Yeboah,selorm.yeboah709@outlook.com,Female,2000-04-30,Ho,Volta,2026-06-22,Paid Social,Android,True,Silver,15823.12,1.0,26.2
CUST019933,Kojo Quartey,kojo.quartey466@outlook.com,Male,2009-12-01,Accra,Greater Accra,2026-06-22,Paid Social,Android,True,Bronze,24356.17,2.0,16.6
CUST002421,Kwabena Yeboah,kwabena.yeboah243@gmail.com,Female,1997-07-14,Tema,Greater Accra,2026-06-22,Organic Search,Android,True,Bronze,9533.09,4.0,29.0
CUST005034,Priscilla Mensah,priscilla.mensah494@yahoo.com,Female,2001-05-09,Cape Coast,Central,2026-06-22,Referral,Web Mobile,False,Silver,11217.35,1.0,25.1
CUST001052,Elizabeth Yeboah,elizabeth.yeboah82@yahoo.com,Female,1999-05-26,Accra,Greater Accra,2026-06-22,Marketplace,Web Desktop,True,Silver,23058.92,1.0,27.1
CUST004760,Patience Alhassan,patience.alhassan668@gmail.com,Male,1988-11-08,Techiman,Bono East,2026-06-22,Organic Search,Android,True,Silver,9353.97,4.0,37.6
CUST005252,Ibrahim Nyarko,ibrahim.nyarko911@gmail.com,Male,1994-03-03,Tema,Greater Accra,2026-06-22,Email Campaign,Android,False,Bronze,12420.61,4.0,32.3
CUST014979,Arinze Ahiable,arinze.ahiable37@gmail.com,Female,1981-04-14,Takoradi,Western,2026-06-22,Paid Social,Android,False,Gold,12116.68,2.0,45.2
CUST014948,Abdul Dogbe,abdul.dogbe286@gmail.com,Female,1992-11-03,Obuasi,Ashanti,2022-08-26,Organic Search,iOS,False,Bronze,29571.57,5.0,33.7
CUST011495,Dzifa Nkrumah,dzifa.nkrumah783@gmail.com,Female,2010-02-05,Kumasi,Ashanti,2022-08-26,Paid Social,Android,True,Gold,20236.65,1.0,16.4
CUST009507,Ngozi Lartey,ngozi.lartey882@gmail.com,Female,2010-04-11,Accra,Greater Accra,2022-08-25,Paid Social,iOS,True,Bronze,2479.85,3.0,16.2
CUST018073,Grace Quartey,grace.quartey431@gmail.com,Female,2002-10-22,Sunyani,Bono,2022-08-25,Email Campaign,Web Mobile,True,Bronze,21040.08,5.0,23.7
CUST010572,Patience Mensah,patience.mensah798@outlook.com,Female,1990-05-24,Takoradi,Western,2022-08-25,Direct,Web Desktop,True,Bronze,16803.3,8.0,36.1
CUST004395,Kwame Appiah,kwame.appiah343@yahoo.com,Male,1992-01-10,Tema,Greater Accra,2022-08-24,Paid Social,Web Mobile,False,Gold,17532.91,3.0,34.5
CUST007168,Ibrahim Annan,ibrahim.annan573@gmail.com,Male,2007-12-05,Kumasi,Ashanti,2022-08-24,Influencer,iOS,True,Silver,8113.75,3.0,18.6
CUST002373,Elizabeth Osei,elizabeth.osei684@yahoo.com,Female,2004-08-05,Tema,Greater Accra,2022-08-28,Referral,Android,False,Bronze,14393.71,5.0,21.9
CUST000844,Sena Dogbe,sena.dogbe464@gmail.com,Male,2000-03-22,Sunyani,Bono,2022-08-28,Email Campaign,iOS,True,Bronze,7831.45,3.0,26.3
CUST009865,Selorm Osei,selorm.osei539@gmail.com,Female,1995-05-13,Kumasi,Ashanti,2022-08-27,Email Campaign,Web Mobile,False,Silver,13049.58,1.0,31.1
CUST013109,Yaw Lartey,yaw.lartey44@gmail.com,Female,1983-08-07,Takoradi,Western,2026-06-22,Marketplace,iOS,True,Silver,17414.66,4.0,42.9
CUST000871,Zainab Dogbe,zainab.dogbe237@gmail.com,Male,1996-10-09,Cape Coast,Central,2026-06-22,Marketplace,Android,True,Platinum,19225.3,3.0,29.7
CUST016720,Chidi Adjei,chidi.adjei754@gmail.com,Female,2006-09-20,Accra,Greater Accra,2026-06-22,Paid Social,Android,False,Silver,27039.61,5.0,19.8
CUST007192,Samuel Amoah,samuel.amoah81@outlook.com,Male,1990-01-27,Takoradi,Western,2026-06-22,Organic Search,Web Desktop,False,Bronze,16560.49,4.0,36.4
CUST003723,fatima abubakar,fatima.abubakar616@gmail.com,Male,1984-05-31,Kumasi,Ashanti,2026-06-21,Direct,Android,True,Platinum,25322.32,1.0,42.1
CUST003976,Yaw Sulemana,yaw.sulemana923@yahoo.com,Male,2004-05-07,Accra,Greater Accra,2026-06-21,Email Campaign,Android,True,Gold,34955.91,4.0,22.1
CUST002461,Kwaku Alhassan,kwaku.alhassan27@gmail.com,Female,1978-11-07,Accra,Greater Accra,2026-06-21,Marketplace,Android,True,Silver,14525.48,3.0,47.6
CUST011300,Abdul Ahiable,abdul.ahiable80@gmail.com,Female,1998-08-08,Kumasi,Ashanti,2026-06-21,Referral,Android,True,Bronze,51156.74,4.0,27.9
CUST006431,Comfort Darko,comfort.darko643@gmail.com,Female,1982-08-10,Accra,Greater Accra,2026-06-21,Paid Social,Android,True,Gold,27600.15,4.0,43.9
CUST019510,Abdul Lartey,abdul.lartey567@gmail.com,Female,1992-01-22,Kumasi,Ashanti,2026-06-21,Direct,Web Mobile,True,Bronze,15759.59,1.0,34.4
CUST010439,Daniel Ahiable,daniel.ahiable96@gmail.com,Male,1995-10-13,Accra,Greater Accra,2026-06-21,Email Campaign,Android,True,Platinum,6382.92,5.0,30.7
CUST016123,Zainab Sulemana,zainab.sulemana758@gmail.com,Male,1999-01-28,Accra,Greater Accra,2026-06-21,Organic Search,Android,False,Gold,8277.61,2.0,27.4
